accession,file_accession,file_type,file_format,file_size,output_category,output_type,target,investigated_as,nucleic_acid_term,assay,treatment_id,treatment,treatment_amount,treatment_amount_unit,treatment_duration,treatment_duration_unit,treatment_temperature,treatment_temperature_unit,treatment_notes,biosample_id,biosample_type,biosample_name,dataset_biosample_summary,dataset_description,replicate_libraries,replicate_antibody,antibody_target,antibody_characterization,antibody_caption,organism,dataset_type,assembly,status,controls,controlled_by,lab,run_type,read_length,paired_end,paired_with,platform,href,biological_replicates,biological_replicate_number,technical_replicate_number,replicate_list,technical_replicates,project,dataset,dbxrefs,superseded_by,file_status,submitted_by,library,derived_from,file_format_type,file_format_specifications,genome_annotation,external_accession,date_released,biosample_ontology,md5sum
ENCSR037DAC,ENCFF899BFG,bam,bam,1.25 Gb,alignment,alignments,H3K9me3,histone; broad histone mark,DNA,ChIP-seq,/treatments/a2cdc8b5-3cfc-4109-8f5f-0ce53f6cce56/,dexamethasone,100,nM,4,hour,NA,NA,NA,/biosamples/ENCBS181LVW/,cell line,A549,A549 treated with 100 nM dexamethasone for 4 hours,H3K9me3 ChIP-seq on A549 cell line treated with 100 nM dexamethasone for 4 hours.,ENCLB452LBO,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR872BBM,NA,"Tim Reddy, Duke",NA,NA,NA,NA,NA,/files/ENCFF899BFG/@@download/ENCFF899BFG.bam,3,NA,NA,NA,3_1,GGR,/experiments/ENCSR037DAC/,NA,NA,released,Ian McDowell,NA,/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/; /files/ENCFF220FIN/; /files/ENCFF925UEX/,NA,NA,NA,NA,2016-07-21,/biosample-types/cell_line_EFO_0001086/,a165f31c03ecfb766f954d7d6de79b2c
ENCSR037DAC,ENCFF628HFK,bam,bam,1.01 Gb,alignment,alignments,H3K9me3,histone; broad histone mark,DNA,ChIP-seq,/treatments/a2cdc8b5-3cfc-4109-8f5f-0ce53f6cce56/,dexamethasone,100,nM,4,hour,NA,NA,NA,/biosamples/ENCBS015HRP/,cell line,A549,A549 treated with 100 nM dexamethasone for 4 hours,H3K9me3 ChIP-seq on A549 cell line treated with 100 nM dexamethasone for 4 hours.,ENCLB624YOD,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR872BBM,NA,"Tim Reddy, Duke",NA,NA,NA,NA,NA,/files/ENCFF628HFK/@@download/ENCFF628HFK.bam,2,NA,NA,NA,2_1,GGR,/experiments/ENCSR037DAC/,NA,NA,released,Ian McDowell,NA,/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/; /files/ENCFF220FIN/; /files/ENCFF681CKZ/,NA,NA,NA,NA,2016-07-21,/biosample-types/cell_line_EFO_0001086/,45f178b6932658d3fb5476c5958f666f
ENCSR037DAC,ENCFF351ATQ,bam,bam,1.71 Gb,alignment,alignments,H3K9me3,histone; broad histone mark,DNA,ChIP-seq,/treatments/a2cdc8b5-3cfc-4109-8f5f-0ce53f6cce56/,dexamethasone,100,nM,4,hour,NA,NA,NA,/biosamples/ENCBS615RCL/,cell line,A549,A549 treated with 100 nM dexamethasone for 4 hours,H3K9me3 ChIP-seq on A549 cell line treated with 100 nM dexamethasone for 4 hours.,ENCLB960UDM,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR872BBM,NA,"Tim Reddy, Duke",NA,NA,NA,NA,NA,/files/ENCFF351ATQ/@@download/ENCFF351ATQ.bam,1,NA,NA,NA,1_1,GGR,/experiments/ENCSR037DAC/,NA,NA,released,Ian McDowell,NA,/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/; /files/ENCFF220FIN/; /files/ENCFF496FNG/,NA,NA,NA,NA,2016-07-21,/biosample-types/cell_line_EFO_0001086/,e2bc138a1ca98756cb660632e262045a
ENCSR044IFH,ENCFF808SIC,bam,bam,918.2 Mb,alignment,alignments,EP300,transcription factor,DNA,ChIP-seq,/treatments/ff80e345-edb1-455a-bda2-9a9c245b0868/,dexamethasone,100,nM,25,minute,NA,NA,NA,/biosamples/ENCBS212WQT/,cell line,A549,A549 treated with 100 nM dexamethasone for 25 minutes,EP300 ChIP-seq on A549 cell line treated with 100 nM dexamethasone for 25 mins.,ENCLB735HYS,ENCAB741LTD,EP300-human,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR344CSQ,NA,"Tim Reddy, Duke",NA,NA,NA,NA,NA,/files/ENCFF808SIC/@@download/ENCFF808SIC.bam,2,2,1,acbe6c65-0389-4c46-8ad1-927f98f2001c,2_1,GGR,/experiments/ENCSR044IFH/,NA,NA,released,Alejandro Barrera,/libraries/ENCLB735HYS/,/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/; /files/ENCFF942TPF/,NA,NA,NA,NA,2017-10-19,/biosample-types/cell_line_EFO_0001086/,96d3cf42f0a66c7dc279b9824d3e02a8
ENCSR044IFH,ENCFF420YNW,bam,bam,948.7 Mb,alignment,alignments,EP300,transcription factor,DNA,ChIP-seq,/treatments/ff80e345-edb1-455a-bda2-9a9c245b0868/,dexamethasone,100,nM,25,minute,NA,NA,NA,/biosamples/ENCBS461AUZ/,cell line,A549,A549 treated with 100 nM dexamethasone for 25 minutes,EP300 ChIP-seq on A549 cell line treated with 100 nM dexamethasone for 25 mins.,ENCLB595GNM,ENCAB741LTD,EP300-human,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR344CSQ,NA,"Tim Reddy, Duke",NA,NA,NA,NA,NA,/files/ENCFF420YNW/@@download/ENCFF420YNW.bam,1,1,1,bf4882cf-3c30-4ffc-b530-96307990aa0d,1_1,GGR,/experiments/ENCSR044IFH/,NA,NA,released,Alejandro Barrera,/libraries/ENCLB595GNM/,/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/; /files/ENCFF073WOG/,NA,NA,NA,NA,2017-10-19,/biosample-types/cell_line_EFO_0001086/,ca63385484ae4174322818bc1c80841d
ENCSR044IFH,ENCFF472ZYB,bam,bam,627.2 Mb,alignment,alignments,EP300,transcription factor,DNA,ChIP-seq,/treatments/ff80e345-edb1-455a-bda2-9a9c245b0868/,dexamethasone,100,nM,25,minute,NA,NA,NA,/biosamples/ENCBS562TBY/,cell line,A549,A549 treated with 100 nM dexamethasone for 25 minutes,EP300 ChIP-seq on A549 cell line treated with 100 nM dexamethasone for 25 mins.,ENCLB321CTX,ENCAB741LTD,EP300-human,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR344CSQ,NA,"Tim Reddy, Duke",NA,NA,NA,NA,NA,/files/ENCFF472ZYB/@@download/ENCFF472ZYB.bam,3,3,1,6e3b8ac6-3b34-447a-95da-431c695148c2,3_1,GGR,/experiments/ENCSR044IFH/,NA,NA,released,Alejandro Barrera,/libraries/ENCLB321CTX/,/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/; /files/ENCFF896TNK/,NA,NA,NA,NA,2017-10-19,/biosample-types/cell_line_EFO_0001086/,a3cdbc3fafe4ee9781192083ca6a9e37
ENCSR047EVQ,ENCFF985MNC,bam,bam,608.8 Mb,alignment,alignments,EP300,transcription factor,DNA,ChIP-seq,/treatments/99b66b02-e914-4eac-9c83-c4339ca17e51/,dexamethasone,100,nM,3,hour,NA,NA,NA,/biosamples/ENCBS935QKL/,cell line,A549,A549 treated with 100 nM dexamethasone for 3 hours,EP300 ChIP-seq on A549 cell line treated with 100 nM dexamethasone for 3 hours.,ENCLB793QJK,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR711MVL,NA,"Tim Reddy, Duke",NA,NA,NA,NA,NA,/files/ENCFF985MNC/@@download/ENCFF985MNC.bam,2,NA,NA,NA,2_1,GGR,/experiments/ENCSR047EVQ/,NA,NA,released,Ian McDowell,NA,/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/; /files/ENCFF220FIN/; /files/ENCFF802DLN/,NA,NA,NA,NA,2016-10-27,/biosample-types/cell_line_EFO_0001086/,ab1aea86f05b69e271935218c6fa402d
ENCSR047EVQ,ENCFF343FZY,bam,bam,650.6 Mb,alignment,alignments,EP300,transcription factor,DNA,ChIP-seq,/treatments/99b66b02-e914-4eac-9c83-c4339ca17e51/,dexamethasone,100,nM,3,hour,NA,NA,NA,/biosamples/ENCBS091RAT/,cell line,A549,A549 treated with 100 nM dexamethasone for 3 hours,EP300 ChIP-seq on A549 cell line treated with 100 nM dexamethasone for 3 hours.,ENCLB625GUO,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR711MVL,NA,"Tim Reddy, Duke",NA,NA,NA,NA,NA,/files/ENCFF343FZY/@@download/ENCFF343FZY.bam,1,NA,NA,NA,1_1,GGR,/experiments/ENCSR047EVQ/,NA,NA,released,Ian McDowell,NA,/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/; /files/ENCFF220FIN/; /files/ENCFF391QHP/,NA,NA,NA,NA,2016-10-27,/biosample-types/cell_line_EFO_0001086/,1edc58360e101fc078ba3db64ca170a5
ENCSR048CVK,ENCFF105OTG,bam,bam,698.9 Mb,alignment,alignments,JUN,transcription factor,DNA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS514OCX/,cell line,A549,A549,cJun ChIP-seq on A549 cell line treated with 100 nM dexamethasone for 0 hours.,ENCLB894JSW,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR139PCE,NA,"Tim Reddy, Duke",NA,NA,NA,NA,NA,/files/ENCFF105OTG/@@download/ENCFF105OTG.bam,3,NA,NA,NA,3_1,GGR,/experiments/ENCSR048CVK/,NA,NA,released,Ian McDowell,NA,/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/; /files/ENCFF220FIN/; /files/ENCFF119IDQ/,NA,NA,NA,NA,2016-12-20,/biosample-types/cell_line_EFO_0001086/,3eff9c9583c73c1912ae213e29c54d4f
ENCSR048CVK,ENCFF255YNB,bam,bam,627.2 Mb,alignment,alignments,JUN,transcription factor,DNA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS148NZA/,cell line,A549,A549,cJun ChIP-seq on A549 cell line treated with 100 nM dexamethasone for 0 hours.,ENCLB403GIO,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR139PCE,NA,"Tim Reddy, Duke",NA,NA,NA,NA,NA,/files/ENCFF255YNB/@@download/ENCFF255YNB.bam,2,NA,NA,NA,2_1,GGR,/experiments/ENCSR048CVK/,NA,NA,released,Ian McDowell,NA,/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/; /files/ENCFF220FIN/; /files/ENCFF189BHS/,NA,NA,NA,NA,2016-12-20,/biosample-types/cell_line_EFO_0001086/,724d7804fa3df1e8164c5d52a47a84e0
ENCSR064LJN,ENCFF771VVI,bam,bam,3.71 Gb,alignment,alignments,RFX5,transcription factor,DNA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS611JSC/,cell line,A549,A549,RFX5 ChIP-seq on human A549,ENCLB189SWO,NA,NA,NA,NA,Homo sapiens,experiments,hg19,released,ENCSR871XML,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF771VVI/@@download/ENCFF771VVI.bam,2,NA,NA,NA,2_1,ENCODE,/experiments/ENCSR064LJN/,NA,NA,released,J. Seth Strattan,NA,/files/ENCFF807MUK/; /files/ENCFF002EIY/; /files/ENCFF002EJA/,NA,NA,NA,NA,2014-07-07,/biosample-types/cell_line_EFO_0001086/,8c78f1ee6e2cb7ffa286be36d3b8cbad
ENCSR064LJN,ENCFF355XGR,bam,bam,5.23 Gb,alignment,unfiltered alignments,RFX5,transcription factor,DNA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS611JSC/,cell line,A549,A549,RFX5 ChIP-seq on human A549,ENCLB189SWO,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR871XML,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF355XGR/@@download/ENCFF355XGR.bam,2,NA,NA,NA,2_1,ENCODE,/experiments/ENCSR064LJN/,NA,NA,released,J. Seth Strattan,NA,/files/ENCFF643CGH/; /files/ENCFF002EIY/; /files/ENCFF002EJA/,NA,NA,NA,NA,2014-07-07,/biosample-types/cell_line_EFO_0001086/,ed44c0d41911f48ccec177ff1fc62db7
ENCSR064LJN,ENCFF660NZN,bam,bam,4.25 Gb,alignment,alignments,RFX5,transcription factor,DNA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS848SUF/,cell line,A549,A549,RFX5 ChIP-seq on human A549,ENCLB221OEV,NA,NA,NA,NA,Homo sapiens,experiments,hg19,released,ENCSR871XML,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF660NZN/@@download/ENCFF660NZN.bam,3,NA,NA,NA,3_1,ENCODE,/experiments/ENCSR064LJN/,NA,NA,released,J. Seth Strattan,NA,/files/ENCFF002EJG/; /files/ENCFF807MUK/; /files/ENCFF002EJJ/,NA,NA,NA,NA,2014-07-07,/biosample-types/cell_line_EFO_0001086/,46f547d14ba6740b4490dec14f3ccf7f
ENCSR064LJN,ENCFF057AUM,bam,bam,3.71 Gb,alignment,alignments,RFX5,transcription factor,DNA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS611JSC/,cell line,A549,A549,RFX5 ChIP-seq on human A549,ENCLB189SWO,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR871XML,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF057AUM/@@download/ENCFF057AUM.bam,2,NA,NA,NA,2_1,ENCODE,/experiments/ENCSR064LJN/,NA,NA,released,J. Seth Strattan,NA,/files/ENCFF643CGH/; /files/ENCFF002EIY/; /files/ENCFF002EJA/,NA,NA,NA,NA,2014-07-07,/biosample-types/cell_line_EFO_0001086/,efd0107a5de97ea7a646064f951d232c
ENCSR064LJN,ENCFF850BEV,bam,bam,4.25 Gb,alignment,alignments,RFX5,transcription factor,DNA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS848SUF/,cell line,A549,A549,RFX5 ChIP-seq on human A549,ENCLB221OEV,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR871XML,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF850BEV/@@download/ENCFF850BEV.bam,3,NA,NA,NA,3_1,ENCODE,/experiments/ENCSR064LJN/,NA,NA,released,J. Seth Strattan,NA,/files/ENCFF002EJG/; /files/ENCFF643CGH/; /files/ENCFF002EJJ/,NA,NA,NA,NA,2014-07-07,/biosample-types/cell_line_EFO_0001086/,684a709d0bb86c85b7dfeecd95ca9208
ENCSR064LJN,ENCFF980GCQ,bam,bam,5.15 Gb,alignment,unfiltered alignments,RFX5,transcription factor,DNA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS848SUF/,cell line,A549,A549,RFX5 ChIP-seq on human A549,ENCLB221OEV,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR871XML,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF980GCQ/@@download/ENCFF980GCQ.bam,3,NA,NA,NA,3_1,ENCODE,/experiments/ENCSR064LJN/,NA,NA,released,J. Seth Strattan,NA,/files/ENCFF002EJG/; /files/ENCFF643CGH/; /files/ENCFF002EJJ/,NA,NA,NA,NA,2014-07-07,/biosample-types/cell_line_EFO_0001086/,21a150d09ddde1036ed408c79e6ef2d5
ENCSR064LJN,ENCFF055HFW,bam,bam,5.22 Gb,alignment,unfiltered alignments,RFX5,transcription factor,DNA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS611JSC/,cell line,A549,A549,RFX5 ChIP-seq on human A549,ENCLB189SWO,NA,NA,NA,NA,Homo sapiens,experiments,hg19,released,ENCSR871XML,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF055HFW/@@download/ENCFF055HFW.bam,2,NA,NA,NA,2_1,ENCODE,/experiments/ENCSR064LJN/,NA,NA,released,Zachary Myers,NA,/files/ENCFF807MUK/; /files/ENCFF002EIY/; /files/ENCFF002EJA/,NA,NA,NA,NA,2014-07-07,/biosample-types/cell_line_EFO_0001086/,734e1e5a4f29dbd7948ce648da536683
ENCSR064LJN,ENCFF617EZL,bam,bam,5.14 Gb,alignment,unfiltered alignments,RFX5,transcription factor,DNA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS848SUF/,cell line,A549,A549,RFX5 ChIP-seq on human A549,ENCLB221OEV,NA,NA,NA,NA,Homo sapiens,experiments,hg19,released,ENCSR871XML,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF617EZL/@@download/ENCFF617EZL.bam,3,NA,NA,NA,3_1,ENCODE,/experiments/ENCSR064LJN/,NA,NA,released,Zachary Myers,NA,/files/ENCFF002EJG/; /files/ENCFF807MUK/; /files/ENCFF002EJJ/,NA,NA,NA,NA,2014-07-07,/biosample-types/cell_line_EFO_0001086/,dfd3ebfd1b784069de001c3384cff269
ENCSR067HGI,ENCFF767WLN,bam,bam,1.28 Gb,alignment,unfiltered alignments,CHD2,RNA binding protein; transcription factor,DNA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS127GWZ/,cell line,A549,A549,CHD2 ChIP-seq on human A549,ENCLB767KVU,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR496AXR,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF767WLN/@@download/ENCFF767WLN.bam,3,NA,NA,NA,3_1,ENCODE,/experiments/ENCSR067HGI/,NA,NA,released,J. Seth Strattan,NA,/files/ENCFF643CGH/; /files/ENCFF002DZX/,NA,NA,NA,NA,2014-07-07,/biosample-types/cell_line_EFO_0001086/,46c5b5858817ba9601e9c3c9e5124891
ENCSR067HGI,ENCFF199FLQ,bam,bam,1.17 Gb,alignment,unfiltered alignments,CHD2,RNA binding protein; transcription factor,DNA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS159AAA/,cell line,A549,A549,CHD2 ChIP-seq on human A549,ENCLB267TJL,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR496AXR,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF199FLQ/@@download/ENCFF199FLQ.bam,1,NA,NA,NA,1_1,ENCODE,/experiments/ENCSR067HGI/,NA,NA,released,J. Seth Strattan,NA,/files/ENCFF643CGH/; /files/ENCFF002DZW/,NA,NA,NA,NA,2014-07-07,/biosample-types/cell_line_EFO_0001086/,9f57d1d60b040f076ef0dab94c3b7030
ENCSR067HGI,ENCFF930GJB,bam,bam,921.8 Mb,alignment,alignments,CHD2,RNA binding protein; transcription factor,DNA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS127GWZ/,cell line,A549,A549,CHD2 ChIP-seq on human A549,ENCLB767KVU,NA,NA,NA,NA,Homo sapiens,experiments,hg19,released,ENCSR496AXR,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF930GJB/@@download/ENCFF930GJB.bam,3,NA,NA,NA,3_1,ENCODE,/experiments/ENCSR067HGI/,NA,NA,released,J. Seth Strattan,NA,/files/ENCFF807MUK/; /files/ENCFF002DZX/,NA,NA,NA,NA,2014-07-07,/biosample-types/cell_line_EFO_0001086/,da2b0e9c3ee5ae64d1d1af857a69abf6
ENCSR067HGI,ENCFF879ZRP,bam,bam,832.8 Mb,alignment,alignments,CHD2,RNA binding protein; transcription factor,DNA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS159AAA/,cell line,A549,A549,CHD2 ChIP-seq on human A549,ENCLB267TJL,NA,NA,NA,NA,Homo sapiens,experiments,hg19,released,ENCSR496AXR,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF879ZRP/@@download/ENCFF879ZRP.bam,1,NA,NA,NA,1_1,ENCODE,/experiments/ENCSR067HGI/,NA,NA,released,J. Seth Strattan,NA,/files/ENCFF807MUK/; /files/ENCFF002DZW/,NA,NA,NA,NA,2014-07-07,/biosample-types/cell_line_EFO_0001086/,046822623f362c2abea275a7a1f0ac36
ENCSR067HGI,ENCFF757MUH,bam,bam,921.5 Mb,alignment,alignments,CHD2,RNA binding protein; transcription factor,DNA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS127GWZ/,cell line,A549,A549,CHD2 ChIP-seq on human A549,ENCLB767KVU,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR496AXR,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF757MUH/@@download/ENCFF757MUH.bam,3,NA,NA,NA,3_1,ENCODE,/experiments/ENCSR067HGI/,NA,NA,released,J. Seth Strattan,NA,/files/ENCFF643CGH/; /files/ENCFF002DZX/,NA,NA,NA,NA,2014-07-07,/biosample-types/cell_line_EFO_0001086/,8b66aab192c6692c829177c08486aa04
ENCSR067HGI,ENCFF411JMW,bam,bam,832.8 Mb,alignment,alignments,CHD2,RNA binding protein; transcription factor,DNA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS159AAA/,cell line,A549,A549,CHD2 ChIP-seq on human A549,ENCLB267TJL,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR496AXR,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF411JMW/@@download/ENCFF411JMW.bam,1,NA,NA,NA,1_1,ENCODE,/experiments/ENCSR067HGI/,NA,NA,released,J. Seth Strattan,NA,/files/ENCFF643CGH/; /files/ENCFF002DZW/,NA,NA,NA,NA,2014-07-07,/biosample-types/cell_line_EFO_0001086/,94fcf4bbec9fa82de5db5ab138e066fa
ENCSR067HGI,ENCFF418KUI,bam,bam,1.27 Gb,alignment,unfiltered alignments,CHD2,RNA binding protein; transcription factor,DNA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS127GWZ/,cell line,A549,A549,CHD2 ChIP-seq on human A549,ENCLB767KVU,NA,NA,NA,NA,Homo sapiens,experiments,hg19,released,ENCSR496AXR,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF418KUI/@@download/ENCFF418KUI.bam,3,NA,NA,NA,3_1,ENCODE,/experiments/ENCSR067HGI/,NA,NA,released,Zachary Myers,NA,/files/ENCFF807MUK/; /files/ENCFF002DZX/,NA,NA,NA,NA,2014-07-07,/biosample-types/cell_line_EFO_0001086/,e44ae3cf66527764033f2e0c39d7cdd6
ENCSR067HGI,ENCFF148MZQ,bam,bam,1.16 Gb,alignment,unfiltered alignments,CHD2,RNA binding protein; transcription factor,DNA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS159AAA/,cell line,A549,A549,CHD2 ChIP-seq on human A549,ENCLB267TJL,NA,NA,NA,NA,Homo sapiens,experiments,hg19,released,ENCSR496AXR,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF148MZQ/@@download/ENCFF148MZQ.bam,1,NA,NA,NA,1_1,ENCODE,/experiments/ENCSR067HGI/,NA,NA,released,Zachary Myers,NA,/files/ENCFF807MUK/; /files/ENCFF002DZW/,NA,NA,NA,NA,2014-07-07,/biosample-types/cell_line_EFO_0001086/,92c73c386dce368ecb59bf46d7c72e9d
ENCSR067XTW,ENCFF047HAR,bam,bam,677.7 Mb,alignment,alignments,FOSL2,transcription factor,DNA,ChIP-seq,/treatments/0fe5a9e3-095c-492e-81f5-980593bc1d71/,dexamethasone,100,nM,12,hour,NA,NA,NA,/biosamples/ENCBS493WOG/,cell line,A549,A549 treated with 100 nM dexamethasone for 12 hours,FOSL2 ChIP-seq on A549 cell line treated with 100 nM dexamethasone for 12 hours.,ENCLB218EDN,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR005CRY,NA,"Tim Reddy, Duke",NA,NA,NA,NA,NA,/files/ENCFF047HAR/@@download/ENCFF047HAR.bam,1,NA,NA,NA,1_1,GGR,/experiments/ENCSR067XTW/,NA,NA,released,Ian McDowell,NA,/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/; /files/ENCFF220FIN/; /files/ENCFF600JPF/,NA,NA,NA,NA,2016-10-27,/biosample-types/cell_line_EFO_0001086/,046ebc1b970c0603d7a814e982a6ceaa
ENCSR067XTW,ENCFF934SUD,bam,bam,500.1 Mb,alignment,alignments,FOSL2,transcription factor,DNA,ChIP-seq,/treatments/0fe5a9e3-095c-492e-81f5-980593bc1d71/,dexamethasone,100,nM,12,hour,NA,NA,NA,/biosamples/ENCBS130SLA/,cell line,A549,A549 treated with 100 nM dexamethasone for 12 hours,FOSL2 ChIP-seq on A549 cell line treated with 100 nM dexamethasone for 12 hours.,ENCLB745SQD,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR005CRY,NA,"Tim Reddy, Duke",NA,NA,NA,NA,NA,/files/ENCFF934SUD/@@download/ENCFF934SUD.bam,2,NA,NA,NA,2_1,GGR,/experiments/ENCSR067XTW/,NA,NA,released,Ian McDowell,NA,/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/; /files/ENCFF220FIN/; /files/ENCFF985MPY/,NA,NA,NA,NA,2016-10-27,/biosample-types/cell_line_EFO_0001086/,9db1b7e9a1a3b2f6cc9f54d5df5f3436
ENCSR067XTW,ENCFF829BQP,bam,bam,719.8 Mb,alignment,alignments,FOSL2,transcription factor,DNA,ChIP-seq,/treatments/0fe5a9e3-095c-492e-81f5-980593bc1d71/,dexamethasone,100,nM,12,hour,NA,NA,NA,/biosamples/ENCBS152DKS/,cell line,A549,A549 treated with 100 nM dexamethasone for 12 hours,FOSL2 ChIP-seq on A549 cell line treated with 100 nM dexamethasone for 12 hours.,ENCLB368KMX,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR005CRY,NA,"Tim Reddy, Duke",NA,NA,NA,NA,NA,/files/ENCFF829BQP/@@download/ENCFF829BQP.bam,3,NA,NA,NA,3_1,GGR,/experiments/ENCSR067XTW/,NA,NA,released,Ian McDowell,NA,/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/; /files/ENCFF220FIN/; /files/ENCFF331YVE/,NA,NA,NA,NA,2016-10-27,/biosample-types/cell_line_EFO_0001086/,ce2f28c1232e79b7251e878d507ad890
